"family","binomial","collectDate","country","stateProv","county"
"Apocynaceae","Funastrum bilobum",1984-08-04,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Asclepias erosa",1905-05-14,"United States","California","San Bernardino"
"Apocynaceae","Apocynum cannabinum",1994-09-25,"United States","California","San Bernardino"
"Apocynaceae","Asclepias subverticillata",2001-08-15,"United States","New Mexico","Sandoval"
"Apocynaceae","Apocynum cannabinum",2009-07-12,"United States","California","Placer"
"Apocynaceae","Funastrum pannosum",1988-08-10,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Amsonia tomentosa",1963-04-11,"United States","California","Inyo"
"Apocynaceae","Asclepias speciosa",1999-06-22,"United States","California","Colusa"
"Apocynaceae","Apocynum androsaemifolium",1998-08-17,"United States","California","Mariposa"
"Apocynaceae","Apocynum androsaemifolium",1976-07-03,NA,NA,NA
"Apocynaceae","Asclepias californica",1997-03-13,"United States","California","Riverside"
"Apocynaceae","Cycladenia humilis",1979-07-15,"United States","California","Sierra"
"Apocynaceae","Marsdenia edulis",1998-04-16,"Mexico","Sonora","Hermosillo"
"Apocynaceae","Apocynum cannabinum",1967-07-30,"United States","California","Los Angeles"
"Apocynaceae","Asclepias erosa",2014-09-10,"United States","California","San Bernardino"
"Apocynaceae","Marsdenia astephanoides",1991-08-17,NA,NA,NA
"Apocynaceae","Asclepias cryptoceras",1990-05-29,"United States","Utah","Sevier"
"Apocynaceae","Amsonia palmeri",1991-04-23,"United States","Arizona","Cochise"
"Apocynaceae","Apocynum androsaemifolium",1961-07-08,"United States","Oregon","Washington"
"Apocynaceae","Asclepias latifolia",1978-07-18,"United States","Arizona","Mohave"
"Apocynaceae","Asclepias linaria",1984-07-18,"Mexico","Chihuahua","Batopilas"
"Apocynaceae","Asclepias linaria",1957-06-10,"United States","Arizona","Pima"
"Apocynaceae","Asclepias subverticillata",1908-06-05,"United States","Arizona","Maricopa"
"Apocynaceae","Cycladenia humilis",1997-09-14,"United States","California","Sierra"
"Apocynaceae","Asclepias involucrata",1901-01-01,"United States","Arizona","Navajo"
"Apocynaceae","Apocynum androsaemifolium",NA,"United States","California","Tuolumne"
"Apocynaceae","Asclepias subverticillata",1966-07-14,"United States","New Mexico","Santa Fe"
"Apocynaceae","Apocynum androsaemifolium",1998-08-06,"United States","California","Mariposa"
"Apocynaceae","Matelea pringlei",1939-02-27,"Mexico","Baja California Sur","Comondú"
"Apocynaceae","Asclepias albicans",1996-07-12,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Funastrum clausum",1990-11-16,NA,NA,NA
"Apocynaceae","Apocynum androsaemifolium",1912-06-15,"Canada","British Columbia","Greater Vancouver"
"Apocynaceae","Apocynum androsaemifolium",1946-06-28,"United States","California","Modoc"
"Apocynaceae","Asclepias speciosa",1902-08-01,"United States","California","Fresno"
"Apocynaceae","Apocynum androsaemifolium",1970-06-30,"United States","California","Del Norte"
"Apocynaceae","Matelea tristiflora",1993-08-22,"Mexico","Sonora","Álamos"
"Apocynaceae","Asclepias labriformis",1965-06-26,"United States","Utah","Garfield"
"Apocynaceae","Apocynum androsaemifolium",1998-07-04,"United States","New Mexico","Taos"
"Apocynaceae","Asclepias californica",2007-06-27,"United States","California","Kern"
"Apocynaceae","Asclepias ovata",1988-07-21,"Mexico","Chihuahua","Temósachic"
"Apocynaceae","Asclepias californica",1888-05-01,"United States","California","San Bernardino"
"Apocynaceae","Asclepias asperula",1960-07-23,"Mexico","Sonora","Bacadéhuachi"
"Apocynaceae","Plumeria rubra",1987-08-21,"Mexico","Baja California Sur","La Paz"
"Apocynaceae","Cynanchum wigginsii",1987-09-01,"United States","Arizona","Santa Cruz"
"Apocynaceae","Asclepias albicans",2003-10-26,"United States","California","San Bernardino"
"Apocynaceae","Asclepias albicans",1985-04-09,"Mexico","Sinaloa","Ahome"
"Apocynaceae","Apocynum androsaemifolium",1962-08-05,"United States","Oregon","Wallowa"
"Apocynaceae","Asclepias involucrata",1952-05-17,"United States","New Mexico","Rio Arriba"
"Apocynaceae","Asclepias quinquedentata",1955-07-18,"Mexico","Chihuahua","Guachochic"
"Apocynaceae","Plumeria rubra",1993-02-22,"Mexico","Jalisco","Puerto Vallarta"
"Apocynaceae","Metastelma schaffneri",1940-02-12,"Mexico","Sinaloa","Cosalá"
"Apocynaceae","Apocynum androsaemifolium",1919-09-23,"United States","California","Humboldt"
"Apocynaceae","Amsonia tomentosa",2012-04-11,"United States","California","Riverside"
"Apocynaceae","Apocynum cannabinum",1937-09-12,"United States","California","San Diego"
"Apocynaceae","Asclepias vestita",NA,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",2012-07-23,"United States","California","Placer"
"Apocynaceae","Asclepias linaria",1976-12-29,"Mexico","Chihuahua","Batopilas"
"Apocynaceae","Asclepias linaria",1941-08-15,"Mexico","Sonora","Nacozari de García"
"Apocynaceae","Asclepias asperula",1988-04-17,"United States","Arizona","Navajo"
"Apocynaceae","Apocynum cannabinum",2010-08-31,"United States","California","San Bernardino"
"Apocynaceae","Asclepias asperula",1950-04-10,"United States","Arizona","Cochise"
"Apocynaceae","Apocynum cannabinum",1964-07-21,"United States","Oregon","Columbia"
"Apocynaceae","Amsonia tomentosa",1979-08-22,"United States","California","Riverside"
"Apocynaceae","Asclepias vestita",1972-05-11,"United States","California","Santa Barbara"
"Apocynaceae","Asclepias erosa",2004-05-11,"United States","California","San Bernardino"
"Apocynaceae","Apocynum androsaemifolium",1989-06-01,"United States","Idaho","Idaho"
"Apocynaceae","Asclepias albicans",1998-03-19,"United States","California","Imperial"
"Apocynaceae","Asclepias vestita",1929-04-06,"United States","California","Santa Barbara"
"Apocynaceae","Apocynum cannabinum",NA,NA,NA,NA
"Apocynaceae","Apocynum androsaemifolium",1974-07-31,"United States","California","Lake"
"Apocynaceae","Asclepias atroviolacea",1997-07-15,"Mexico","Chihuahua","Ocampo"
"Apocynaceae","Gonolobus gonoloboides",1906-04-21,"Mexico","Durango","Santiago Papasquiaro"
"Apocynaceae","Asclepias asperula",1973-06-15,"United States","California","San Bernardino"
"Apocynaceae","Asclepias jaliscana",1978-08-23,"Mexico","Chihuahua","Guachochic"
"Apocynaceae","Cynanchum ligulatum",1993-08-24,"Mexico","Sonora","Álamos"
"Apocynaceae","Mandevilla subsagittata",1989-09-12,"Mexico","Nayarit","Acaponeta"
"Apocynaceae","Asclepias engelmanniana",1903-07-15,"United States","Arizona","Pima"
"Apocynaceae","Apocynum androsaemifolium",1919-07-26,"United States","Oregon","Curry"
"Apocynaceae","Apocynum androsaemifolium",1937-07-06,"United States","California","Mariposa"
"Apocynaceae","Asclepias speciosa",1980-07-29,"United States","California","Butte"
"Apocynaceae","Asclepias subulata",2009-03-30,"United States","California","Riverside"
"Apocynaceae","Funastrum cynanchoides",1982-04-23,"United States","California","San Bernardino"
"Apocynaceae","Funastrum clausum",1989-09-13,"Mexico","Nayarit","Santiago Ixcuintla"
"Apocynaceae","Cascabela ovata",1990-08-06,"Mexico","Nayarit","Compostela"
"Apocynaceae","Forsteronia spicata",1983-02-01,NA,NA,NA
"Apocynaceae","Asclepias subulata",1961-09-11,"United States","California","Riverside"
"Apocynaceae","Asclepias albicans",1971-03-26,"United States","California","San Diego"
"Apocynaceae","Asclepias viridiflora",1980-07-06,"United States","Colorado","Larimer"
"Apocynaceae","Prestonia mexicana",1985-07-29,NA,NA,NA
"Apocynaceae","Asclepias uncialis",2002-04-23,"United States","New Mexico","Lincoln"
"Apocynaceae","Apocynum androsaemifolium",1902-08-09,"United States","California","San Bernardino"
"Apocynaceae","Apocynum cannabinum",1974-06-24,"United States","California","Santa Barbara"
"Apocynaceae","Asclepias cordifolia",1939-05-16,"United States","California","Kern"
"Apocynaceae","Apocynum androsaemifolium",1988-06-01,"United States","Montana","Lewis and Clark"
"Apocynaceae","Asclepias curassavica",2002-03-10,"Mexico","Durango","Tamazula"
"Apocynaceae","Plumeria rubra",1990-09-12,"Mexico","Sinaloa","Mocorito"
"Apocynaceae","Amsonia tomentosa",1997-04-25,"United States","Arizona","Mohave"
"Apocynaceae","Asclepias cordifolia",1941-06-22,"United States","California","Siskiyou"
"Apocynaceae","Asclepias californica",1899-05-31,"United States","California","San Diego"
"Apocynaceae","Seutera palmeri",2011-12-14,"Mexico","Baja California Sur","Comondú"
"Apocynaceae","Asclepias californica",1983-07-06,"United States","California","Kern"
"Apocynaceae","Funastrum cynanchoides",1986-04-26,"United States","California","Riverside"
"Apocynaceae","Amsonia longiflora",1980-05-15,"United States","New Mexico","Hidalgo"
"Apocynaceae","Apocynum androsaemifolium",1938-06-25,"United States","Oregon","Linn"
"Apocynaceae","Asclepias speciosa",1938-07-11,"United States","Nevada","White Pine"
"Apocynaceae","Asclepias subulata",2004-04-27,"United States","California","San Bernardino"
"Apocynaceae","Asclepias asperula",1979-08-21,"United States","New Mexico","Taos"
"Apocynaceae","Asclepias involucrata",1935-05-05,"United States","Arizona","Maricopa"
"Apocynaceae","Gonolobus jaliscensis",1970-07-20,NA,NA,NA
"Apocynaceae","Asclepias californica",1857-01-01,"United States","California","Kern"
"Apocynaceae","Asclepias subulata",2003-05-14,"United States","California","Riverside"
"Apocynaceae","Apocynum androsaemifolium",1989-06-01,"United States","Idaho","Idaho"
"Apocynaceae","Apocynum androsaemifolium",1929-07-03,"United States","Oregon","Curry"
"Apocynaceae","Asclepias californica",1937-05-28,"United States","California","Santa Barbara"
"Apocynaceae","Cynanchum ligulatum",1904-09-19,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Asclepias speciosa",1934-06-19,"United States","California","Placer"
"Apocynaceae","Funastrum cynanchoides",1941-03-26,"United States","California","Riverside"
"Apocynaceae","Funastrum cynanchoides",2008-05-16,"United States","California","Orange"
"Apocynaceae","Asclepias californica",1970-04-18,"United States","California","San Diego"
"Apocynaceae","Apocynum androsaemifolium",NA,NA,NA,NA
"Apocynaceae","Asclepias albicans",1905-05-31,"United States","California","Riverside"
"Apocynaceae","Asclepias albicans",2001-04-13,"United States","Arizona","Yuma"
"Apocynaceae","Apocynum androsaemifolium",1989-06-01,"United States","Idaho","Clearwater"
"Apocynaceae","Apocynum androsaemifolium",1989-06-01,"United States","Montana","Ravalli"
"Apocynaceae","Asclepias vestita",1917-05-10,"United States","California","San Bernardino"
"Apocynaceae","Asclepias subulata",1905-05-31,"United States","California","Riverside"
"Apocynaceae","Metastelma californicum",1997-09-21,"Mexico","Baja California Sur","Mulegé"
"Apocynaceae","Cynanchum ligulatum",1998-08-14,"Mexico","Sonora","Onavas"
"Apocynaceae","Gonolobus gonoloboides",1997-07-16,"Mexico","Sonora","Yécora"
"Apocynaceae","Asclepias lemmonii",1980-08-31,"United States","Arizona","Cochise"
"Apocynaceae","Asclepias vestita",1937-05-05,"United States","California","San Luis Obispo"
"Apocynaceae","Asclepias erosa",1938-05-15,"United States","California","Riverside"
"Apocynaceae","Cynanchum utahense",2005-07-11,"United States","California","San Bernardino"
"Apocynaceae","Amsonia tomentosa",2011-03-31,"United States","California","Riverside"
"Apocynaceae","Asclepias speciosa",2002-06-19,"United States","Nevada","Douglas"
"Apocynaceae","Apocynum androsaemifolium",1993-06-01,"United States","Washington","Okanogan"
"Apocynaceae","Asclepias subulata",1940-04-23,"United States","Arizona","Maricopa"
"Apocynaceae","Asclepias cryptoceras",1997-05-17,"United States","Utah","Emery"
"Apocynaceae","Apocynum androsaemifolium",2011-08-08,"United States","California","Inyo"
"Apocynaceae","Asclepias asperula",2005-05-31,NA,NA,NA
"Apocynaceae","Matelea producta",1926-08-07,"United States","Arizona","Yavapai"
"Apocynaceae","Apocynum cannabinum",NA,"United States","Montana","Madison"
"Apocynaceae","Amsonia tomentosa",1979-05-06,"United States","Arizona","Yavapai"
"Apocynaceae","Asclepias engelmanniana",1926-07-05,"United States","Arizona","Pima"
"Apocynaceae","Asclepias verticillata",1992-06-24,"United States","New Mexico","Socorro"
"Apocynaceae","Apocynum androsaemifolium",1891-08-31,"United States","California","San Bernardino"
"Apocynaceae","Asclepias speciosa",1936-08-02,"United States","Colorado","Jefferson"
"Apocynaceae","Cynanchum utahense",1993-05-16,"United States","California","San Bernardino"
"Apocynaceae","Vallesia laciniata",1964-02-22,"Mexico","Baja California Sur","Mulegé"
"Apocynaceae","Funastrum cynanchoides",1985-02-14,"Mexico","Sinaloa","Culiacán"
"Apocynaceae","Apocynum cannabinum",1964-09-26,"United States","California","Kern"
"Apocynaceae","Echites yucatanensis",1982-08-24,NA,NA,NA
"Apocynaceae","Asclepias californica",1946-08-24,"United States","California","Fresno"
"Apocynaceae","Amsonia grandiflora",1988-06-11,"United States","Arizona","Pima"
"Apocynaceae","Apocynum cannabinum",1955-06-18,"Canada","British Columbia","Kootenay Boundary"
"Apocynaceae","Apocynum androsaemifolium",1922-08-01,"United States","California","San Bernardino"
"Apocynaceae","Asclepias cordifolia",2015-04-30,"United States","California","El Dorado"
"Apocynaceae","Metastelma latifolium",1990-08-25,"Mexico","Sonora","Álamos"
"Apocynaceae","Rauvolfia sandwicensis",1929-09-07,NA,NA,NA
"Apocynaceae","Asclepias asperula",1938-07-01,"United States","Nevada","Clark"
"Apocynaceae","Apocynum androsaemifolium",1993-08-15,"United States","Colorado","San Juan"
"Apocynaceae","Asclepias subulata",1959-04-08,"United States","California","San Bernardino"
"Apocynaceae","Asclepias californica",1902-07-11,"United States","California","San Bernardino"
"Apocynaceae","Asclepias subverticillata",1979-08-08,"United States","Arizona","Mohave"
"Apocynaceae","Apocynum cannabinum",1991-07-14,"United States","Arizona","Pima"
"Apocynaceae","Asclepias speciosa",1933-07-10,"United States","Oregon","Crook"
"Apocynaceae","Asclepias erosa",2016-05-26,"United States","California","San Bernardino"
"Apocynaceae","Asclepias ovalifolia",1959-06-20,"Canada","Alberta","Division No. 11"
"Apocynaceae","Asclepias involucrata",1948-06-23,"United States","Arizona","Coconino"
"Apocynaceae","Apocynum androsaemifolium",1987-06-01,"United States","Montana","Lewis and Clark"
"Apocynaceae","Apocynum androsaemifolium",1981-06-01,"United States","Washington","Okanogan"
"Apocynaceae","Asclepias asperula",1959-05-10,"Mexico","Chihuahua","Chihuahua"
"Apocynaceae","Asclepias cordifolia",1979-05-16,"United States","California","Napa"
"Apocynaceae","Asclepias speciosa",NA,"United States","Colorado","Larimer"
"Apocynaceae","Asclepias angustifolia",1978-09-12,"United States","Arizona","Cochise"
"Apocynaceae","Apocynum androsaemifolium",2003-09-12,"United States","Colorado","Jefferson"
"Apocynaceae","Apocynum androsaemifolium",1989-06-01,"United States","Idaho","Idaho"
"Apocynaceae","Asclepias speciosa",1971-05-28,"Canada","British Columbia","Thompson-Nicola"
"Apocynaceae","Asclepias californica",1914-05-28,"United States","California","San Bernardino"
"Apocynaceae","Asclepias tuberosa",1978-08-24,"United States","Arizona","Pima"
"Apocynaceae","Funastrum cynanchoides",1940-01-27,"Mexico","Sinaloa","Cosalá"
"Apocynaceae","Asclepias quinquedentata",1986-07-26,"United States","Arizona","Pima"
"Apocynaceae","Apocynum androsaemifolium",1975-07-08,"United States","California","Plumas"
"Apocynaceae","Apocynum androsaemifolium",1933-06-24,"United States","Washington","Pend Oreille"
"Apocynaceae","Apocynum androsaemifolium",1988-06-01,"United States","Idaho","Idaho"
"Apocynaceae","Asclepias subulata",1881-06-25,"United States","Arizona","Maricopa"
"Apocynaceae","Asclepias tuberosa",2005-04-11,"United States","California","Sacramento"
"Apocynaceae","Funastrum hirtellum",1987-03-28,"Mexico","Baja California","Mexicali"
"Apocynaceae","Asclepias subverticillata",1991-07-26,"United States","Colorado","Archuleta"
"Apocynaceae","Asclepias cryptoceras",2003-05-22,"United States","Nevada","Washoe"
"Apocynaceae","Asclepias californica",1902-07-11,"United States","California","San Bernardino"
"Apocynaceae","Asclepias asperula",1966-06-01,"United States","Arizona","Coconino"
"Apocynaceae","Apocynum androsaemifolium",1901-06-01,"United States","California","San Diego"
"Apocynaceae","Asclepias californica",1926-04-17,"United States","California","Santa Clara"
"Apocynaceae","Asclepias subulata",1980-04-13,"United States","California","Imperial"
"Apocynaceae","Metastelma californicum",1949-04-17,"Mexico","Baja California","Ensenada"
"Apocynaceae","Asclepias arenaria",1886-09-01,"Mexico","Chihuahua","Juárez"
"Apocynaceae","Asclepias brachystephana",1950-09-10,"United States","New Mexico","Luna"
"Apocynaceae","Asclepias speciosa",NA,"United States","Oregon","Crook"
